Age,Gender,Experience,Salary,Performance_Score,Job_Satisfaction,Overtime,Work_Hours,Remote_Work,Training_Hours,Projects,Promotion_Last_5Yrs,Manager_Rating,Sick_Leaves,Years_At_Company,Previous_Experience,Salary_Per_Experience,Workload_Score,Department_HR,Department_IT,Department_Marketing,Department_Sales,Job_Role_Data Analyst,Job_Role_DevOps Engineer,Job_Role_Financial Analyst,Job_Role_HR Executive,Job_Role_Marketing Specialist,Job_Role_Recruiter,Job_Role_SEO Executive,Job_Role_Sales Executive,Job_Role_Sales Manager,Job_Role_Software Engineer,Education_Master,Education_PhD,City_Islamabad,City_Karachi,City_Lahore,City_Peshawar,City_Rawalpindi,Employment_Type_Full-Time,Salary_Band_Medium,Salary_Band_High,Salary_Band_Very High,Experience_Band_Junior,Experience_Band_Mid Level,Experience_Band_Senior,Satisfaction_Category_Medium,Satisfaction_Category_High,Performance_Category_Average,Performance_Category_High
32.0,0,1,119197.5,5,4.0,1,43,0,55,3,Yes,10,5,1.1,0.0,119197.5,7.3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
53.0,0,32,223030.0,4,9.0,0,47,1,54,13,Yes,10,7,3.2,28.8,6969.69,17.7,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1
54.0,1,23,226180.0,3,4.0,1,55,0,60,12,No,6,12,5.6,17.4,9833.91,17.5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0
36.0,1,11,171925.0,2,6.0,0,40,1,60,15,No,5,3,5.1,5.9,15629.55,19.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
38.0,0,13,235792.0,3,7.0,1,39,1,73,13,No,9,15,1.0,12.0,18137.85,16.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0
48.0,0,20,243220.0,5,7.0,0,47,1,30,9,Yes,8,10,8.6,11.4,12161.0,13.7,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1
33.0,1,10,114739.0,3,8.0,1,36,1,15,7,No,5,11,6.8,3.2,11473.9,10.6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0
47.0,0,11,211198.0,5,10.0,0,43,0,63,14,No,9,12,5.3,5.7,19199.82,18.3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1
45.0,0,13,185501.0,4,8.0,0,54,1,60,14,Yes,9,6,1.4,11.6,14269.31,19.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1
43.0,1,11,225063.0,5,7.0,1,51,0,28,13,Yes,6,12,2.6,8.4,20460.27,18.1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1
58.0,1,25,164790.0,1,5.0,1,43,1,52,11,No,7,3,13.9,11.1,6591.6,15.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0
29.0,1,0,48120.0,4,6.0,0,38,0,44,1,No,10,6,12.5,0.0,48120.0,4.8,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
36.0,1,7,101965.0,1,6.0,0,51,1,23,10,No,7,3,10.4,0.0,14566.43,15.1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0
27.0,1,2,66727.0,3,9.0,0,40,0,38,3,No,9,8,3.8,0.0,33363.5,7.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
53.0,0,10,145318.0,4,6.0,1,45,1,61,10,Yes,10,14,6.5,3.5,14531.8,14.5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1
47.0,1,13,150446.0,3,7.0,1,55,0,24,9,No,4,14,10.7,2.3,11572.77,14.5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0
45.0,1,20,154766.0,2,5.0,1,40,1,44,8,No,7,5,13.1,6.9,7738.3,12.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0
29.0,1,0,58797.0,1,6.0,0,41,1,68,3,No,10,5,4.7,0.0,58797.0,7.1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
34.0,1,9,133954.0,2,4.0,1,35,0,36,9,No,9,11,4.5,4.5,14883.78,12.5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
35.0,0,2,47433.0,5,6.0,1,51,1,41,3,Yes,5,11,0.9,1.1,23716.5,8.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
30.0,0,6,102277.0,4,9.0,0,36,1,70,9,No,4,5,7.5,0.0,17046.17,12.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1
32.0,0,6,132203.0,2,6.0,0,38,1,76,6,No,7,5,7.6,0.0,22033.83,9.8,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0
38.0,1,12,208014.0,2,8.0,1,41,1,23,12,No,5,5,13.8,0.0,17334.5,16.1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0
28.0,1,4,93506.0,2,10.0,0,46,1,53,4,No,9,5,14.4,0.0,23376.5,8.6,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0
45.0,0,12,182065.0,1,6.0,0,36,0,67,9,No,8,8,8.5,3.5,15172.08,12.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0
53.0,1,14,235616.0,2,8.0,1,37,0,27,13,No,4,12,10.2,3.8,16829.71,16.7,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0
40.0,1,7,143047.0,4,8.0,0,45,0,10,8,No,4,11,11.3,0.0,20435.29,12.5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1
33.0,0,5,72359.0,5,10.0,0,45,0,39,3,Yes,10,0,13.6,0.0,14471.8,7.5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1
59.0,0,37,196891.0,1,6.0,1,35,1,37,10,No,7,5,0.6,36.4,5321.38,13.5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0
26.0,1,0,44904.0,1,7.0,1,53,0,56,2,No,5,14,2.5,0.0,44904.0,7.3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
47.0,0,18,159724.0,4,6.0,1,50,1,28,10,No,7,4,6.4,11.6,8873.56,15.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,1
43.0,1,20,181094.0,5,5.0,1,44,1,16,11,No,9,12,0.7,19.3,9054.7,15.4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1
54.0,1,11,155987.0,1,9.0,0,37,1,49,10,No,8,15,0.0,11.0,14180.64,13.7,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0
58.0,1,18,150156.0,4,9.0,0,49,0,44,10,No,8,13,4.9,13.1,8342.0,14.9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1
59.0,1,19,200548.0,4,9.0,0,36,0,9,13,Yes,9,0,11.0,8.0,10555.16,16.6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1
36.0,1,6,117851.0,4,10.0,0,40,0,15,10,No,8,3,14.4,0.0,19641.83,14.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1
36.0,1,6,138899.0,1,9.0,0,46,1,25,9,No,5,5,3.7,2.3,23149.83,13.6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
49.0,1,7,119197.5,5,9.0,0,53,0,49,10,No,10,9,8.0,0.0,17028.21,15.3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1
43.0,1,9,146467.0,1,7.0,1,44,0,77,8,No,10,7,5.2,3.8,16274.11,12.4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
39.0,1,9,126864.0,1,7.0,1,52,1,33,8,No,8,1,1.3,7.7,14096.0,13.2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
30.0,1,3,73268.0,2,6.0,0,35,1,12,4,No,4,5,12.3,0.0,24422.67,7.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
52.0,1,19,187626.0,3,3.0,1,50,1,9,14,No,6,7,6.2,12.8,9875.05,19.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
58.0,1,19,244835.0,5,3.0,1,35,0,18,11,Yes,4,4,5.5,13.5,12886.05,14.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1
47.0,1,16,174944.0,5,6.0,0,55,1,76,13,Yes,6,13,7.6,8.4,10934.0,18.5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1
45.0,1,6,125988.0,2,5.0,1,37,0,11,9,No,4,6,13.6,0.0,20998.0,12.7,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0
40.0,0,21,182592.0,3,8.0,1,44,0,57,11,No,7,6,9.8,11.2,8694.86,15.4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0
41.0,0,14,119197.5,5,6.0,1,35,0,23,14,Yes,10,8,10.0,4.0,8514.11,17.5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1
53.0,1,18,174683.0,3,3.0,1,45,1,34,8,No,5,11,5.0,13.0,9704.61,12.5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
40.0,1,10,147830.0,2,3.0,1,39,1,6,7,No,5,4,2.1,7.9,14783.0,10.9,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
58.0,0,13,152879.0,2,9.0,0,48,0,13,11,No,6,3,10.1,2.9,11759.92,15.8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0
22.0,1,1,64605.0,2,3.0,1,36,0,52,2,No,9,6,4.6,0.0,64605.0,5.6,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
59.0,1,31,178414.0,2,6.0,0,39,0,13,12,No,4,0,10.7,20.3,5755.29,15.9,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0
32.0,0,4,84396.0,3,8.0,0,52,1,65,6,No,9,15,0.8,3.2,21099.0,11.2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0
28.0,0,4,90965.0,5,7.0,1,49,0,23,4,Yes,10,10,2.8,1.2,22741.25,8.9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1
42.0,0,18,201668.0,3,6.0,1,39,0,36,12,No,8,6,6.8,11.2,11203.78,15.9,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0
33.0,0,2,43906.0,4,8.0,1,36,0,75,3,Yes,8,13,8.2,0.0,21953.0,6.6,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1
25.0,1,2,59603.0,3,6.0,0,53,0,27,1,No,4,10,10.3,0.0,29801.5,6.3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0
33.0,0,2,48184.0,5,4.0,1,40,1,51,1,Yes,7,9,10.2,0.0,24092.0,5.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
46.0,1,21,175212.0,1,7.0,1,52,1,42,11,No,9,9,0.5,20.5,8343.43,16.2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
41.0,1,16,151539.0,4,3.0,1,40,0,53,12,No,4,11,8.9,7.1,9471.19,16.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
38.0,0,12,170966.0,4,5.0,1,43,0,68,13,Yes,5,15,7.3,4.7,14247.17,17.3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,1
58.0,0,1,51445.0,1,4.0,1,54,1,52,3,No,5,5,0.2,0.8,51445.0,8.4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26.0,1,3,89379.0,3,9.0,0,53,1,60,5,No,10,7,5.1,0.0,29793.0,10.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0
33.0,1,10,124705.0,3,4.0,1,43,0,17,6,No,9,6,6.9,3.1,12470.5,10.3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
56.0,0,2,63080.0,1,4.0,1,55,1,24,1,No,10,3,8.8,0.0,31540.0,6.5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
54.0,0,23,221229.0,5,10.0,0,47,1,18,14,No,7,3,12.2,10.8,9618.65,18.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1
46.0,1,9,102790.0,2,7.0,0,51,0,72,9,No,8,15,9.6,0.0,11421.11,14.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0
46.0,1,9,148847.0,5,7.0,1,39,0,28,6,Yes,7,3,3.7,5.3,16538.56,9.9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1
33.0,0,3,92615.0,1,9.0,0,40,1,19,3,No,6,9,5.6,0.0,30871.67,7.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
40.0,1,6,149830.0,5,6.0,0,54,1,25,9,Yes,8,6,3.6,2.4,24971.67,14.4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,1
49.0,1,13,242567.0,1,4.0,1,46,1,74,8,No,4,10,12.0,1.0,18659.0,12.6,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0
28.0,0,5,96529.0,3,6.0,1,51,1,50,4,No,5,5,6.8,0.0,19305.8,9.1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0
58.0,0,3,75374.0,4,8.0,1,42,1,69,6,Yes,5,12,1.1,1.9,25124.67,10.2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1
48.0,0,16,232720.0,2,3.0,1,49,1,60,14,No,7,9,8.4,7.6,14545.0,18.9,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0
31.0,0,3,73248.0,3,6.0,1,49,0,46,4,No,5,0,4.5,0.0,24416.0,8.9,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0
46.0,0,20,226284.0,1,7.0,1,52,0,36,10,No,9,2,13.2,6.8,11314.2,15.2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0
60.0,1,26,196182.0,5,4.0,1,52,0,49,14,Yes,10,15,0.4,25.6,7545.46,19.2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1
46.0,1,22,172389.0,5,5.0,1,38,0,62,13,Yes,10,6,5.9,16.1,7835.86,16.8,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1
36.0,1,13,208240.0,2,4.0,1,54,0,39,12,No,8,15,11.4,1.6,16018.46,17.4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0
59.0,1,4,85873.0,5,10.0,0,52,0,68,3,No,4,8,12.6,0.0,21468.25,8.2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1
47.0,1,2,43687.0,4,10.0,0,44,0,31,2,Yes,5,12,6.7,0.0,21843.5,6.4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
59.0,0,16,229289.0,5,3.0,1,47,0,26,10,Yes,10,3,6.7,9.3,14330.56,14.7,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
24.0,1,3,70592.0,3,10.0,0,43,1,33,4,No,8,0,13.6,0.0,23530.67,8.3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0
24.0,1,3,90278.0,3,7.0,0,38,0,35,6,No,10,0,0.1,2.9,30092.67,9.8,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0
22.0,0,0,63599.0,4,9.0,0,53,1,7,2,No,4,11,1.3,0.0,63599.0,7.3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
38.0,0,14,206622.0,5,7.0,0,51,1,20,15,No,4,15,8.1,5.9,14758.71,20.1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1
29.0,0,6,103119.0,3,9.0,0,44,1,10,7,No,6,12,13.2,0.0,17186.5,11.4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,1,0
49.0,1,26,155061.0,2,6.0,1,39,0,49,14,No,10,13,2.5,23.5,5963.88,17.9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0
49.0,0,5,80871.0,2,9.0,0,55,0,8,4,No,9,8,7.5,0.0,16174.2,9.5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0
46.0,1,17,198806.0,5,5.0,1,45,1,34,11,Yes,7,7,4.3,12.7,11694.47,15.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1
30.0,1,5,73330.0,5,3.0,1,35,0,21,4,Yes,4,5,7.4,0.0,14666.0,7.5,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1
31.0,1,7,135131.0,2,7.0,0,46,0,75,10,No,8,10,10.9,0.0,19304.43,14.6,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0
32.0,1,2,53306.0,5,6.0,0,50,1,62,1,No,6,2,2.5,0.0,26653.0,6.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
25.0,1,2,54687.0,3,4.0,1,50,0,32,2,No,6,11,0.3,1.7,27343.5,7.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
29.0,1,1,63013.0,4,7.0,0,43,1,9,3,No,5,10,11.4,0.0,63013.0,7.3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
36.0,0,3,72724.0,2,7.0,1,55,0,9,3,No,5,15,6.7,0.0,24241.33,8.5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
57.0,0,22,175729.0,3,8.0,0,52,1,45,8,No,10,2,9.3,12.7,7987.68,13.2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0
50.0,1,13,192917.0,4,5.0,1,51,1,70,11,No,10,3,1.2,11.8,14839.77,16.1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1
40.0,1,12,208024.0,2,6.0,1,47,0,33,14,No,8,6,7.4,4.6,17335.33,18.7,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0
46.0,1,8,145186.0,1,10.0,0,52,0,34,6,No,4,0,1.8,6.2,18148.25,11.2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0
32.0,0,11,236975.0,3,10.0,0,55,0,40,12,No,5,9,2.0,9.0,21543.18,17.5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0
59.0,1,28,214261.0,5,4.0,1,51,1,80,13,Yes,6,1,10.9,17.1,7652.18,18.1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
56.0,0,8,141897.0,4,5.0,1,49,0,79,10,No,4,9,3.2,4.8,17737.12,14.9,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1
35.0,1,7,134299.0,1,6.0,1,41,1,72,6,No,5,10,8.8,0.0,19185.57,10.1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
27.0,0,4,79014.0,5,7.0,1,35,1,61,5,Yes,4,14,1.0,3.0,19753.5,8.5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1
31.0,1,6,124488.0,3,4.0,1,51,0,6,6,No,9,10,7.4,0.0,20748.0,11.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
29.0,0,3,78146.0,5,4.0,1,44,0,49,4,No,7,3,2.7,0.3,26048.67,8.4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1
55.0,1,34,155598.0,3,9.0,0,39,1,64,12,No,4,6,10.8,23.2,4576.41,15.9,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0
55.0,1,13,207654.0,2,7.0,0,46,1,31,9,No,9,11,10.5,2.5,15973.38,13.6,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0
22.0,1,1,60737.0,4,4.0,1,42,0,54,2,No,9,12,6.2,0.0,60737.0,6.2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
44.0,0,3,82874.0,2,6.0,1,51,0,67,3,No,10,5,0.0,3.0,27624.67,8.1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0
56.0,1,24,182685.0,2,7.0,0,37,0,37,12,No,8,2,7.7,16.3,7611.88,15.7,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0
28.0,1,5,87544.0,4,4.0,1,43,0,20,5,Yes,10,1,12.8,0.0,17508.8,9.3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
22.0,1,0,53835.0,5,6.0,0,38,0,39,1,Yes,10,14,6.9,0.0,53835.0,4.8,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1
35.0,0,9,127419.0,4,7.0,1,54,1,27,9,No,6,8,9.8,0.0,14157.67,14.4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1
44.0,0,22,167797.0,1,3.0,1,43,1,59,15,No,7,3,6.7,15.3,7627.14,19.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
